Date,Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine
2010-06-02,14,7,12,13,11,6,9,9,12,14
2010-06-03,16,7,7,11,19,13,9,10,9,6
2010-06-04,8,12,15,10,16,7,10,11,10,8
2010-06-05,9,11,10,13,16,13,11,9,8,7
2010-06-06,6,18,13,10,15,11,6,11,8,9
2010-06-07,8,8,11,13,8,19,11,8,10,11
2010-06-08,11,11,12,12,10,15,5,11,10,10
2010-06-09,9,9,15,10,11,15,7,7,12,12
2010-06-10,4,11,11,13,7,13,7,21,10,10
2010-06-11,15,7,13,9,10,12,5,12,10,14
2010-06-12,8,7,15,5,8,14,14,9,17,10
2010-06-13,9,12,15,9,9,14,9,11,7,12
2010-06-14,10,13,11,9,11,6,10,11,17,9
2010-06-15,11,10,10,9,11,9,15,15,8,9
2010-06-16,13,10,13,8,12,14,11,5,11,10
2010-06-17,10,9,12,9,7,13,16,11,8,12
2010-06-18,8,10,11,9,8,9,10,15,12,15
2010-06-19,8,7,14,7,9,14,13,13,10,12
2010-06-20,15,12,11,10,11,12,11,11,8,6
2010-06-21,16,9,9,9,12,11,12,8,9,12
2010-06-22,9,14,14,12,9,15,12,6,7,9
2010-06-23,11,12,9,8,15,8,14,6,13,11
2010-06-24,13,12,10,11,6,12,9,8,10,16
2010-06-25,10,7,8,10,13,8,9,13,16,13
2010-06-26,9,11,15,9,7,13,14,12,7,10
2010-06-27,7,12,11,13,10,6,13,16,11,8
2010-06-28,6,8,13,10,9,15,13,12,10,11
2010-06-29,16,10,12,13,10,11,9,8,12,6
2010-06-30,13,9,15,8,7,14,10,10,9,12
2010-07-01,15,12,13,8,8,9,12,5,13,12
2010-07-02,6,8,7,8,11,19,14,12,15,7
2010-07-03,9,11,12,9,8,11,9,13,16,9
2010-07-04,7,14,16,16,3,11,12,12,11,5
2010-07-05,8,8,15,12,4,11,8,10,14,17
2010-07-06,13,11,9,9,12,7,13,15,8,10
2010-07-07,13,10,18,7,10,7,8,6,11,17
2010-07-08,14,13,12,6,10,10,8,4,16,14
2010-07-09,10,8,12,13,16,9,6,10,8,15
2010-07-10,11,7,9,6,13,12,12,9,17,11
2010-07-11,9,14,11,9,9,14,15,9,10,7
2010-07-12,10,11,11,4,11,14,6,6,18,16
2010-07-13,13,11,9,6,7,10,16,13,12,10
2010-07-14,4,9,12,9,8,14,14,12,13,12
2010-07-15,11,12,10,14,8,13,8,14,10,7
2010-07-16,10,8,11,8,13,9,17,8,11,12
2010-07-17,8,12,9,13,4,14,7,12,12,16
2010-07-18,11,16,15,6,11,11,7,8,11,11
2010-07-19,16,15,15,16,9,7,5,8,9,7
2010-07-20,7,16,7,10,8,18,7,10,13,11
2010-07-21,3,15,10,9,2,14,14,14,15,11
2010-07-22,14,13,15,10,8,6,14,10,8,9
2010-07-23,10,15,15,10,5,12,8,12,8,12
2010-07-24,11,15,8,5,10,15,15,18,4,6
2010-07-25,12,4,12,13,7,12,10,8,20,9
2010-07-26,13,8,10,12,10,11,10,13,7,13
2010-07-27,10,12,11,12,10,8,12,11,6,15
2010-07-28,9,12,6,8,12,11,7,18,12,12
2010-07-29,10,13,18,7,8,12,11,7,9,12
2010-07-30,6,15,10,11,9,11,8,15,6,16
2010-07-31,8,6,14,16,10,14,11,8,11,9
2010-08-01,10,8,11,10,7,18,10,16,9,8
2010-08-02,11,13,9,18,8,7,9,11,11,10
2010-08-03,12,15,8,15,9,9,7,11,11,10
2010-08-04,6,14,12,9,13,12,15,11,5,10
2010-08-05,6,12,10,8,17,9,14,10,12,9
2010-08-06,9,12,14,8,12,9,2,12,14,15
2010-08-07,11,9,17,7,8,11,7,11,12,14
2010-08-08,11,11,20,10,9,9,11,8,8,10
2010-08-09,9,12,15,14,9,11,8,8,11,10
2010-08-10,13,4,8,14,13,14,3,11,18,9
2010-08-11,10,11,7,7,12,10,14,14,11,11
2010-08-12,10,5,10,10,12,13,13,14,12,8
2010-08-13,9,10,13,16,12,6,17,11,8,5
2010-08-14,7,6,12,5,11,18,11,11,16,10
2010-08-15,12,14,10,10,8,10,13,11,10,9
2010-08-16,6,9,14,16,16,5,10,11,11,9
2010-08-17,8,4,8,13,11,16,12,10,12,13
2010-08-18,7,14,14,8,9,5,10,13,16,11
2010-08-19,12,11,11,16,6,9,11,8,11,12
2010-08-20,9,15,9,15,5,8,11,9,12,14
2010-08-21,10,12,11,9,9,11,13,9,14,9
2010-08-22,7,11,21,7,12,12,5,11,11,10
2010-08-23,10,9,11,4,9,15,18,12,9,10
2010-08-24,9,10,14,9,5,13,14,11,10,12
2010-08-25,10,9,11,12,12,6,9,12,16,10
2010-08-26,9,11,13,6,11,9,17,8,11,12
2010-08-27,10,11,10,6,15,9,14,7,12,13
2010-08-28,13,12,12,7,13,11,11,11,12,5
2010-08-29,13,12,8,10,9,12,13,13,4,13
2010-08-30,8,10,6,12,8,10,18,13,10,12
2010-08-31,17,10,11,13,12,12,5,13,8,6
2010-09-01,11,8,11,12,5,9,17,9,15,10
2010-09-02,13,8,10,9,5,13,18,10,10,11
2010-09-03,14,15,9,12,8,7,10,11,7,14
2010-09-04,8,8,15,17,9,15,15,4,8,8
2010-09-05,9,11,15,4,10,8,10,5,23,12
2010-09-06,8,9,12,10,11,5,11,16,14,11
2010-09-07,15,9,16,9,13,12,4,10,8,11
2010-09-08,14,5,17,15,10,7,10,10,10,9
2010-09-09,13,8,14,8,18,11,4,9,15,7
2010-09-10,10,9,9,13,17,7,7,10,15,10
2010-09-11,12,15,9,14,9,14,13,7,5,9
2010-09-12,14,9,8,7,11,8,12,13,11,14
2010-09-13,11,10,10,9,11,6,5,12,19,14
2010-09-14,10,15,14,4,6,14,7,11,16,10
2010-09-15,11,9,9,8,13,10,15,13,11,8
2010-09-16,10,9,12,15,11,10,11,8,12,9
2010-09-17,15,9,11,13,12,11,5,9,12,10
2010-09-18,11,12,11,10,9,8,14,10,13,9
2010-09-19,9,8,15,10,8,15,13,10,11,8
2010-09-20,5,10,8,14,11,12,10,12,12,13
2010-09-21,13,16,17,8,7,9,7,10,10,10
2010-09-22,9,11,10,15,7,14,10,5,14,12
2010-09-23,7,12,19,11,9,12,9,9,9,10
2010-09-24,10,5,18,8,11,7,13,9,15,11
2010-09-25,15,7,11,8,11,8,11,9,17,10
2010-09-26,9,12,12,14,5,9,12,12,11,11
2010-09-27,16,11,12,12,11,8,18,7,6,6
2010-09-28,13,9,10,12,13,11,8,17,8,6
2010-09-29,14,11,15,11,6,8,11,14,8,9
2010-09-30,12,6,9,12,5,13,13,9,12,16
2010-10-01,8,12,19,11,17,8,8,8,11,5
2010-10-02,11,12,6,13,10,13,7,13,10,12
2010-10-03,10,11,11,10,12,9,13,12,10,9
2010-10-04,9,13,11,9,14,13,11,6,12,9
2010-10-05,16,17,8,9,10,6,12,11,9,9
2010-10-06,6,10,12,9,12,15,7,8,13,15
2010-10-07,10,13,8,9,12,10,7,18,9,11
2010-10-08,15,9,14,11,12,10,10,6,11,9
2010-10-09,9,11,13,14,8,10,11,10,11,10
2010-10-10,11,11,14,5,10,16,12,4,15,9
2010-10-11,13,13,9,15,13,7,9,10,3,15
2010-10-12,11,11,12,7,7,6,8,13,21,11
2010-10-13,4,9,14,11,8,15,14,12,13,7
2010-10-14,11,14,11,14,9,11,9,10,9,9
2010-10-15,11,11,9,13,13,17,6,10,9,8
2010-10-16,12,12,16,9,12,11,5,5,10,15
2010-10-17,7,15,6,6,11,13,8,13,11,17
2010-10-18,7,11,20,12,5,9,8,10,15,10
2010-10-19,9,8,8,11,10,14,16,10,9,12
2010-10-20,16,14,11,11,13,10,10,6,6,10
2010-10-21,14,9,6,7,13,13,15,16,6,8
2010-10-22,8,13,16,5,11,12,8,8,11,15
2010-10-23,13,12,10,10,10,13,5,10,13,11
2010-10-24,6,7,18,11,16,14,13,5,10,7
2010-10-25,12,9,4,7,15,15,12,9,11,13
2010-10-26,10,14,8,14,12,8,14,12,6,9
2010-10-27,8,15,12,12,7,9,10,15,7,12
2010-10-28,10,12,10,11,13,18,9,7,9,8
2010-10-29,14,10,7,7,16,13,6,11,12,11
2010-10-30,15,11,7,12,6,12,15,11,5,13
2010-10-31,16,12,11,11,8,12,8,13,5,11
2010-11-01,13,7,13,8,6,12,17,9,8,14
2010-11-02,11,11,7,10,9,14,10,12,11,12
2010-11-03,11,5,12,9,11,13,13,10,13,10
2010-11-04,17,9,7,17,8,7,11,11,7,13
2010-11-05,14,8,14,13,10,9,11,10,7,11
2010-11-06,10,19,14,11,7,15,4,5,8,14
2010-11-07,11,12,12,15,16,15,6,5,7,8
2010-11-08,6,9,14,12,7,9,11,11,14,14
2010-11-09,12,10,8,9,16,14,11,10,7,10
2010-11-10,11,14,11,9,9,10,11,12,10,10
2010-11-11,13,9,7,15,8,10,11,15,10,9
2010-11-12,16,9,12,15,11,13,6,11,8,6
2010-11-13,11,14,12,11,10,12,14,8,9,6
2010-11-14,14,9,10,14,12,9,17,5,7,10
2010-11-15,7,13,10,8,13,10,15,9,11,11
2010-11-16,8,6,12,8,7,14,10,16,16,10
2010-11-17,9,11,13,11,11,10,13,5,10,14
2010-11-18,14,9,12,12,11,11,12,11,6,9
2010-11-19,12,3,14,11,14,7,7,14,17,8
2010-11-20,10,7,9,17,12,7,8,12,14,11
2010-11-21,8,14,11,12,13,13,8,14,6,8
2010-11-22,6,15,11,7,8,12,9,18,13,8
2010-11-23,10,3,13,16,15,7,14,13,9,7
2010-11-24,12,8,11,9,3,14,11,10,15,14
2010-11-25,14,9,6,7,12,13,14,11,11,10
2010-11-26,9,9,9,11,19,13,6,7,12,12
2010-11-27,13,12,9,8,11,13,11,8,11,11
2010-11-28,16,9,13,12,10,9,11,13,5,9
2010-11-29,11,10,13,12,7,11,10,9,8,16
2010-11-30,18,7,7,8,17,8,13,12,5,12
2010-12-01,12,11,9,8,3,10,18,10,14,12
2010-12-02,13,9,9,9,12,9,14,6,11,15
2010-12-03,14,9,14,17,8,9,9,13,7,7
2010-12-04,6,15,15,11,9,8,11,11,7,14
2010-12-05,5,12,7,9,15,19,7,11,12,10
2010-12-06,12,7,5,11,10,12,11,15,13,11
2010-12-07,15,7,9,15,10,12,16,8,6,9
2010-12-08,15,5,12,16,16,6,8,6,10,13
2010-12-09,7,13,14,4,8,9,19,8,14,11
2010-12-10,10,7,13,7,13,13,12,10,11,11
2010-12-11,11,21,7,10,12,6,14,7,11,8
2010-12-12,8,13,7,8,10,6,15,13,18,9
2010-12-13,11,14,5,12,12,11,8,19,7,8
2010-12-14,9,13,12,6,12,16,11,13,7,8
2010-12-15,11,14,9,15,7,9,11,11,9,11
2010-12-16,9,16,9,10,14,8,7,14,15,5
2010-12-17,10,15,12,11,7,10,14,10,9,9
2010-12-18,9,12,9,10,11,9,9,13,18,7
2010-12-19,12,10,14,4,12,11,8,13,14,9
2010-12-20,12,14,11,13,5,13,9,11,7,12
2010-12-21,12,11,10,13,8,11,8,9,12,13
2010-12-22,9,14,12,11,8,10,11,10,10,12
2010-12-23,10,8,9,15,9,7,8,12,16,13
2010-12-24,8,10,12,10,9,11,15,10,10,12
2010-12-25,8,13,14,6,14,12,11,7,16,6
2010-12-26,10,16,10,2,8,7,14,12,15,13
2010-12-27,17,10,12,7,20,8,10,9,9,5
2010-12-28,11,9,12,8,11,7,13,13,15,8
2010-12-29,11,9,10,9,9,14,10,18,8,9
2010-12-30,12,15,7,9,9,13,13,14,7,8
2010-12-31,5,9,6,15,15,13,11,10,11,12
2011-01-01,11,10,13,15,7,7,11,16,6,11
2011-01-02,13,11,11,13,6,13,5,18,9,8
2011-01-03,9,8,10,15,11,10,16,8,9,11
2011-01-04,5,11,12,13,10,12,9,15,9,11
2011-01-05,10,10,13,11,11,16,11,10,8,7
2011-01-06,10,9,8,7,20,9,14,11,8,11
2011-01-07,15,10,12,14,6,8,8,10,9,15
2011-01-08,13,7,12,17,7,7,8,11,12,13
2011-01-09,13,11,10,12,18,10,4,9,10,10
2011-01-10,17,8,10,7,10,12,14,11,7,11
2011-01-11,13,10,8,10,15,8,10,12,12,9
2011-01-12,13,12,6,9,15,7,13,14,8,10
2011-01-13,11,9,5,22,12,11,7,13,10,7
2011-01-14,15,8,11,11,9,8,12,12,11,10
2011-01-15,13,7,9,7,10,8,9,19,12,13
2011-01-16,12,10,10,9,14,12,12,12,6,10
2011-01-17,10,12,10,14,10,17,7,9,11,7
2011-01-18,12,5,12,14,11,15,9,9,8,12
2011-01-19,9,13,8,8,11,11,14,8,9,16
2011-01-20,9,9,11,11,10,13,11,12,12,9
2011-01-21,15,9,11,10,14,14,9,6,7,12
2011-01-22,8,14,14,13,9,7,9,12,12,9
2011-01-23,13,7,11,12,8,13,12,7,9,15
2011-01-24,16,12,13,11,10,6,9,9,11,10
2011-01-25,10,11,14,12,13,15,7,6,10,9
2011-01-26,4,12,17,10,13,11,10,7,13,10
2011-01-27,5,18,8,19,11,7,13,6,11,9
2011-01-28,13,9,6,9,13,10,13,10,10,14
2011-01-29,13,16,8,13,9,9,9,10,11,9
2011-01-30,17,11,10,11,7,8,15,8,9,11
2011-01-31,10,8,4,10,11,10,9,14,18,13
2011-02-01,11,8,15,14,7,10,11,8,7,16
2011-02-02,0,0,0,0,0,0,0,0,0,0
2011-02-03,0,0,0,0,0,0,0,0,0,0
2011-02-04,0,0,0,0,0,0,0,0,0,0
2011-02-05,0,0,0,0,0,0,0,0,0,0
2011-02-06,11,11,12,9,11,12,8,9,14,10
2011-02-07,6,10,11,14,13,7,11,11,17,7
2011-02-08,6,8,15,18,9,9,12,9,12,9
2011-02-09,12,12,8,6,16,3,17,10,12,11
2011-02-10,10,12,11,8,9,9,18,5,10,15
2011-02-11,9,11,10,9,13,10,11,18,6,10
2011-02-12,13,7,6,10,11,12,13,8,16,11
2011-02-13,13,13,11,9,10,8,10,10,15,8
2011-02-14,11,8,15,10,10,11,12,12,10,8
2011-02-15,17,5,12,12,6,10,10,14,13,8
2011-02-16,10,6,12,10,16,11,18,11,7,6
2011-02-17,20,15,8,8,10,6,11,10,11,8
2011-02-18,12,12,6,14,12,5,8,16,11,11
2011-02-19,10,6,13,10,14,9,10,15,11,9
2011-02-20,11,8,11,7,13,13,12,6,11,15
2011-02-21,9,11,11,13,15,6,13,6,12,11
2011-02-22,16,11,11,4,15,10,6,11,14,9
2011-02-23,15,6,9,12,12,14,7,13,12,7
2011-02-24,13,10,9,10,16,8,8,9,14,10
2011-02-25,14,7,13,6,14,9,10,9,13,12
2011-02-26,8,17,8,13,7,10,13,15,10,6
2011-02-27,7,17,12,6,13,9,9,9,11,14
2011-02-28,7,7,9,11,14,10,16,9,16,8
2011-03-01,6,9,17,9,9,10,17,14,7,9
2011-03-02,13,6,16,6,10,13,15,6,15,7
2011-03-03,6,13,16,11,8,7,13,9,12,12
2011-03-04,11,10,12,10,12,10,8,11,9,14
2011-03-05,15,9,11,9,9,10,10,11,15,8
2011-03-06,15,9,9,11,13,12,12,9,7,10
2011-03-07,5,18,6,10,9,10,9,13,13,14
2011-03-08,12,12,8,15,13,8,13,7,9,10
2011-03-09,17,7,11,13,8,10,8,6,17,10
2011-03-10,14,10,13,7,7,13,7,11,14,11
2011-03-11,11,6,6,10,6,13,11,10,13,21
2011-03-12,10,17,12,18,8,13,9,6,7,7
2011-03-13,14,11,10,11,15,12,7,8,13,6
2011-03-14,10,12,11,10,12,9,7,14,14,8
2011-03-15,8,10,10,11,14,8,14,11,7,14
2011-03-16,10,17,12,9,8,12,10,5,12,12
2011-03-17,13,10,11,11,9,13,7,11,8,14
2011-03-18,8,13,10,12,8,14,12,5,7,18
2011-03-19,12,13,17,5,10,12,5,14,9,10
2011-03-20,10,9,9,9,8,15,9,10,12,16
2011-03-21,10,17,13,9,10,9,11,14,10,4
2011-03-22,13,8,6,8,16,15,12,10,10,9
2011-03-23,12,11,8,8,7,8,10,13,13,17
2011-03-24,11,17,12,13,14,11,11,2,7,9
2011-03-25,11,11,11,10,12,14,8,14,5,11
2011-03-26,9,10,12,10,11,17,13,9,8,8
2011-03-27,16,12,8,7,13,9,11,15,8,8
2011-03-28,9,16,11,9,11,9,13,12,9,8
2011-03-29,11,10,11,8,13,11,9,11,9,14
2011-03-30,11,12,15,15,9,6,14,8,9,8
2011-03-31,12,14,6,10,17,6,11,12,10,9
2011-04-01,13,12,15,10,9,7,10,15,10,6
2011-04-02,14,8,13,10,12,7,8,12,10,13
2011-04-03,9,13,11,10,9,11,13,5,14,12
2011-04-04,12,7,7,9,12,14,11,11,16,8
2011-04-05,9,11,10,10,14,9,14,13,11,6
2011-04-06,8,14,6,9,13,7,11,12,10,17
2011-04-07,9,11,9,13,15,8,7,12,9,14
2011-04-08,9,8,13,16,15,9,16,5,6,10
2011-04-09,10,11,10,10,13,10,8,7,13,15
2011-04-10,18,7,16,7,10,6,14,7,13,9
2011-04-11,12,14,14,11,13,6,14,7,8,8
2011-04-12,8,11,15,11,13,14,7,8,9,11
2011-04-13,7,10,13,10,10,11,16,11,8,11
2011-04-14,7,10,10,13,14,7,14,12,8,12
2011-04-15,10,11,16,9,14,9,8,7,12,11
2011-04-16,9,10,14,7,13,11,8,14,15,6
2011-04-17,8,13,10,12,4,10,11,8,16,15
2011-04-18,10,12,7,13,11,10,10,14,10,10
2011-04-19,5,11,13,13,8,9,7,14,16,11
2011-04-20,9,15,16,8,11,9,12,7,12,8
2011-04-21,7,15,15,12,12,9,11,10,6,10
2011-04-22,12,10,12,15,11,10,14,8,12,3
2011-04-23,15,12,15,7,7,7,12,13,12,7
2011-04-24,17,7,13,8,13,10,6,10,14,9
2011-04-25,7,14,8,11,12,10,15,8,14,8
2011-04-26,10,15,13,8,11,12,13,6,7,12
2011-04-27,15,17,6,12,11,8,10,6,8,14
2011-04-28,12,8,5,19,7,7,8,15,15,11
2011-04-29,15,10,8,6,9,10,17,7,7,18
2011-04-30,7,13,12,10,10,8,15,13,10,9
2011-05-01,10,13,15,9,10,10,13,7,9,11
2011-05-02,8,8,9,12,10,11,14,11,14,10
2011-05-03,8,9,13,9,12,11,7,9,15,14
2011-05-04,9,12,11,7,9,16,13,11,11,8
2011-05-05,16,10,15,8,17,11,6,6,4,14
2011-05-06,13,9,12,16,9,14,11,11,7,5
2011-05-07,16,10,7,15,11,8,14,5,10,11
2011-05-08,11,11,16,10,11,8,11,14,5,10
2011-05-09,11,9,12,7,14,14,6,7,8,19
2011-05-10,15,10,13,6,9,5,11,11,11,16
2011-05-11,15,2,9,9,9,7,12,13,16,15
2011-05-12,9,8,17,11,8,9,15,10,10,10
2011-05-13,13,10,8,7,14,9,6,8,14,18
2011-05-14,18,11,9,5,15,11,13,10,5,10
2011-05-15,12,12,15,9,7,6,12,7,12,15
2011-05-16,12,12,5,10,11,7,17,12,12,9
2011-05-17,10,13,12,8,8,14,11,7,14,10
2011-05-18,12,16,11,12,9,9,10,7,13,8
2011-05-19,15,8,9,11,11,9,13,10,15,6
2011-05-20,10,10,11,7,15,13,10,4,14,13
2011-05-21,10,14,18,9,8,9,12,9,9,9
2011-05-22,11,14,11,8,11,12,10,13,8,9
2011-05-23,15,7,10,12,7,8,15,10,14,9
2011-05-24,7,13,11,11,9,10,16,9,10,11
2011-05-25,9,10,9,12,10,8,13,14,5,17
2011-05-26,15,9,7,12,11,13,10,7,10,13
2011-05-27,8,9,13,12,7,8,12,16,8,14
2011-05-28,13,11,10,9,13,11,9,9,11,11
2011-05-29,10,6,5,16,12,13,13,12,9,11
2011-05-30,12,11,15,6,13,5,15,5,13,12
2011-05-31,11,9,11,3,10,16,16,12,6,13
2011-06-01,7,15,13,14,12,12,12,7,10,5
2011-06-02,11,10,9,8,10,12,15,10,9,13
2011-06-03,9,14,19,4,12,11,7,12,4,15
2011-06-04,12,14,15,3,9,11,12,12,11,8
2011-06-05,13,8,6,9,13,14,15,13,9,7
2011-06-06,13,11,12,11,8,7,7,13,12,13
2011-06-07,11,5,11,15,11,12,9,10,12,11
2011-06-08,7,14,8,10,14,5,10,8,10,21
2011-06-09,8,13,10,9,10,14,13,7,14,9
2011-06-10,15,14,9,6,7,11,8,10,17,10
2011-06-11,10,15,6,12,11,10,10,15,7,11
2011-06-12,13,6,10,14,10,14,9,13,7,11
2011-06-13,12,3,10,17,11,11,10,10,14,9
2011-06-14,8,13,8,9,13,11,9,12,14,10
2011-06-15,4,13,18,11,10,13,11,12,10,5
2011-06-16,11,10,8,6,12,10,10,20,10,10
2011-06-17,8,9,10,8,13,9,13,16,12,9
2011-06-18,10,10,13,14,6,14,7,5,18,10
2011-06-19,8,12,8,13,15,14,6,16,7,8
2011-06-20,9,12,12,10,14,10,9,8,8,15
2011-06-21,12,10,12,12,11,12,12,9,6,11
2011-06-22,13,11,8,14,12,10,8,10,17,4
2011-06-23,15,9,16,16,6,12,12,4,9,8
2011-06-24,12,10,9,12,10,15,9,13,12,5
2011-06-25,15,14,9,11,7,8,12,14,8,9
2011-06-26,10,11,11,11,6,15,14,11,9,9
2011-06-27,9,14,8,15,8,12,7,11,14,9
2011-06-28,14,8,11,10,11,9,13,13,8,10
2011-06-29,12,13,8,12,15,12,8,8,10,9
2011-06-30,8,16,11,10,15,17,7,9,4,10
2011-07-01,10,22,10,8,9,13,11,7,10,7
2011-07-02,8,8,10,7,12,7,17,12,14,12
2011-07-03,10,12,13,7,9,9,7,17,9,14
2011-07-04,12,11,14,15,10,9,9,6,8,13
2011-07-05,6,14,9,8,6,11,11,15,12,15
2011-07-06,13,11,14,10,5,13,11,10,10,10
2011-07-07,7,7,14,8,9,14,12,10,12,14
2011-07-08,6,9,22,12,7,8,13,16,9,5
2011-07-09,5,15,11,11,10,8,12,11,15,9
2011-07-10,8,11,13,9,9,11,10,11,12,13
2011-07-11,10,8,12,11,13,11,9,10,10,13
2011-07-12,10,9,10,11,13,9,11,13,10,11
2011-07-13,11,10,18,12,7,12,12,11,8,6
2011-07-14,7,13,7,13,8,16,9,13,7,14
2011-07-15,10,12,6,7,10,12,11,11,11,17
2011-07-16,12,9,6,11,7,8,15,18,6,15
2011-07-17,6,10,7,14,14,6,11,13,13,13
2011-07-18,11,15,10,10,11,8,13,10,10,9
2011-07-19,9,9,9,15,7,15,9,10,12,12
2011-07-20,12,12,15,11,10,9,9,6,7,16
2011-07-21,5,12,9,14,14,7,16,7,11,12
2011-07-22,12,5,16,11,17,10,3,8,9,16
2011-07-23,14,8,11,10,5,12,12,11,12,12
2011-07-24,12,11,9,10,9,10,14,16,7,9
2011-07-25,9,10,16,4,16,9,9,17,12,5
2011-07-26,13,9,16,11,9,15,10,5,12,7
2011-07-27,11,11,9,6,9,9,12,16,8,16
2011-07-28,8,17,8,6,11,13,12,12,9,11
2011-07-29,6,10,15,14,10,12,9,11,9,11
2011-07-30,7,10,12,13,13,7,11,12,13,9
2011-07-31,12,12,9,9,11,10,12,10,10,12
2011-08-01,12,10,4,14,12,13,10,15,10,7
2011-08-02,8,12,7,13,12,15,10,8,6,16
2011-08-03,10,5,13,8,15,13,9,18,10,6
2011-08-04,11,6,15,13,8,12,4,14,12,12
2011-08-05,12,10,5,13,14,10,9,14,11,9
2011-08-06,6,10,13,12,6,11,13,13,11,12
2011-08-07,13,9,9,7,15,7,15,12,15,5
2011-08-08,20,6,15,7,14,10,5,12,9,9
2011-08-09,13,8,11,13,7,10,7,14,14,10
2011-08-10,8,13,12,7,10,15,4,14,13,11
2011-08-11,12,11,11,15,5,10,10,13,13,7
2011-08-12,9,14,13,13,11,11,9,4,10,13
2011-08-13,12,12,9,4,8,15,17,12,10,8
2011-08-14,11,9,10,16,13,8,9,13,10,8
2011-08-15,16,9,11,12,8,9,12,11,9,10
2011-08-16,12,6,12,9,13,9,19,5,15,7
2011-08-17,7,12,16,18,7,11,10,8,6,12
2011-08-18,11,7,9,10,6,15,10,14,12,13
2011-08-19,12,13,14,7,8,13,11,7,10,12
2011-08-20,7,8,13,15,8,12,12,14,11,7
2011-08-21,11,10,9,13,9,11,8,15,12,9
2011-08-22,8,14,8,13,14,11,10,8,10,11
2011-08-23,6,13,12,11,10,15,9,10,9,12
2011-08-24,8,3,15,7,10,15,13,11,10,15
2011-08-25,10,5,11,9,11,16,16,13,7,9
2011-08-26,9,13,8,11,12,11,16,5,12,10
2011-08-27,9,10,7,10,18,12,7,13,7,14
2011-08-28,9,11,11,10,12,8,13,9,12,12
2011-08-29,11,9,7,10,13,13,7,11,14,12
2011-08-30,13,16,7,9,10,13,10,10,10,9
2011-08-31,15,11,10,10,14,16,9,5,9,8
2011-09-01,7,14,19,15,16,6,2,8,10,10
2011-09-02,9,12,9,12,9,10,8,16,11,11
2011-09-03,15,13,8,10,17,7,9,11,8,9
2011-09-04,12,11,13,9,10,14,9,8,11,10
2011-09-05,11,9,12,14,10,8,7,11,11,14
2011-09-06,9,11,12,13,3,16,12,18,6,7
2011-09-07,8,12,13,9,12,10,12,7,16,8
2011-09-08,11,9,10,15,9,8,12,9,16,8
2011-09-09,15,10,6,11,14,8,15,10,13,5
2011-09-10,13,8,6,9,11,10,12,12,12,14
2011-09-11,12,6,14,7,8,11,12,9,17,11
2011-09-12,10,8,16,8,12,8,10,8,12,15
2011-09-13,13,8,9,5,10,12,11,15,14,10
2011-09-14,13,12,10,8,9,12,9,7,13,14
2011-09-15,9,8,9,8,16,13,13,11,11,9
2011-09-16,15,13,15,9,11,9,7,7,14,7
2011-09-17,19,14,9,12,8,11,8,11,6,9
2011-09-18,10,15,2,13,8,13,10,11,14,11
2011-09-19,13,8,16,10,7,11,8,10,10,14
2011-09-20,12,14,10,15,7,10,10,12,9,8
2011-09-21,16,14,9,12,8,8,10,8,14,8
2011-09-22,12,12,18,5,11,10,7,11,8,13
2011-09-23,1,10,13,6,16,11,11,12,19,8
2011-09-24,7,15,12,12,11,9,8,8,12,13
2011-09-25,14,9,15,14,9,6,11,8,11,10
2011-09-26,8,13,15,7,7,16,12,9,10,10
2011-09-27,15,9,8,12,3,16,12,6,10,16
2011-09-28,13,11,13,4,9,10,9,11,11,16
2011-09-29,10,10,12,13,16,6,10,13,8,9
2011-09-30,10,4,10,16,6,13,13,6,10,19
2011-10-01,11,10,11,10,14,10,11,9,13,8
2011-10-02,14,7,18,7,7,8,11,12,13,10
2011-10-03,13,9,7,15,9,13,11,6,7,17
2011-10-04,12,12,7,16,11,7,6,15,10,11
2011-10-05,5,8,6,12,10,14,20,10,10,12
2011-10-06,13,12,11,6,13,10,12,11,13,6
2011-10-07,16,13,11,5,8,15,5,13,11,10
2011-10-08,11,11,10,10,7,11,16,8,7,16
2011-10-09,11,8,11,14,13,7,12,8,13,10
2011-10-10,10,12,12,11,9,11,8,6,15,13
2011-10-11,10,9,13,13,9,12,15,8,9,9
2011-10-12,6,15,9,11,12,8,5,13,12,16
2011-10-13,8,16,9,14,10,11,13,9,8,9
2011-10-14,13,12,11,6,16,4,11,14,7,13
2011-10-15,10,10,8,12,3,10,15,13,17,9
2011-10-16,10,11,12,10,6,8,13,8,18,11
2011-10-17,15,6,7,13,12,10,10,10,15,9
2011-10-18,8,15,12,9,12,6,8,18,8,11
2011-10-19,15,11,9,3,14,10,9,13,11,12
2011-10-20,12,13,10,12,8,8,9,9,13,13
2011-10-21,9,9,8,11,11,18,10,14,10,7
2011-10-22,17,8,10,10,11,7,8,15,10,11
2011-10-23,14,7,13,9,13,12,6,11,13,9
2011-10-24,9,19,5,8,9,16,8,14,9,10
2011-10-25,11,12,11,12,14,5,13,4,17,8
2011-10-26,12,12,11,7,12,11,5,15,8,14
2011-10-27,12,12,10,16,9,11,10,12,9,6
2011-10-28,9,5,12,10,11,16,13,9,12,10
2011-10-29,13,11,7,9,13,9,10,10,11,14
2011-10-30,10,8,11,12,12,9,7,14,8,16
2011-10-31,13,6,6,11,14,13,8,14,11,11
